field	standardized_value	semantic_class	compatible_with_field_contract	row_count	reason	expected_semantic_classes
Isolation_Source_SD	Seal of a Bathtub	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seals	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Seasoned cod roe_18	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seasoned cod roe_21	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seasoned cod roe_56	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seasoned cod roe_86	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seaweed collected at a coast	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seawoo Jeotgal	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Secale cereale	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Secreta from surgical incision	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seeds_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seeds_1_1	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seeds_2	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Seeds_4	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Semi finished noodles (explosive)	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Semi-Arid Region	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Semi-finished egg fillings	food_commodity	true	1	Food or animal commodity.	food_commodity|source_context
Isolation_Source_SD	Semifreddo	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Separate samples from probiotic products.	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sepstrup	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Septic arthritis in hock	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Serapias vomeracea inoculated seeds	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Serbia	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Serdaleh	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Serial passage experiment	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sericornis citreogularis	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Serom	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Serpentinite-hosted Subsurface Biosphere	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Serrano Pepper	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Sesame- Halva & Pistachio	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Setaria italica	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Severe periodontal lesion	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shaan'xi,China	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shalgam beverage	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shallot	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shandong China	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shantou	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shanxi	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shanxi aged vinegar fermentation process	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shanxi sand	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shaoguan	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shared Env	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shared bicycle	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_74 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_77 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_79 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_80 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_84 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_87 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_88 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_90 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_92 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_93 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_94 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shatin WWTPs_95 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_100 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_101 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_104 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_106 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_107 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_108 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_109 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_110 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_111 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_114 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_116 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shek Wu Hui WWTPs_97 WWTPs influent	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shengli Oilfield	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shin	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shoal mud, Germany	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shoe	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shoes	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Short grass & sage range; sandy	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shoulder joint	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shower in hotel bathroom	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Showerhead	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
Isolation_Source_SD	Shred. Red Cabbage	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shrimps at retail (Litopenaeus vannamei)	unresolved	false	1	No deterministic semantic class assigned by audit rules.	food_commodity|source_context
Isolation_Source_SD	Shubat	host_taxon	false	1	Looks like a taxonomic label; verify against Host_SD context.	food_commodity|source_context
